built_type,year_built,flour,area,condition,bathrooms,balcony,exchange,furniture,security,ceil,parking,residance,phone,floor,door,balcony_glass,ex_dormetory,inernet,id,userType,rooms,lat,lon,district,street,house_num,price
монолитный,2018,5 из 28,130,хорошее,2 с/у и более,балкон,Не интересует,,"решетки на окнах, охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон, консьерж",3 м,паркинг,Highvill Ishim,,ламинат,,,нет,,681281929,owner,3,51.120199108238,71.459395349496,Almaty_r-n,Nazhimedenova,4,115000000
кирпичный,2015,5 из 9,70,,совмещенный,балкон,Не интересует,,"домофон, видеонаблюдение",2.75 м,паркинг,"Есиль (Бокейхана, 17)",есть возможность подключения,ламинат,металлическая,да,нет,ADSL,681302530,owner,3,51.099647488397,71.432883770538,Esilyskiy_r-n,Alihana_Bokeyhanova,17,24700000
монолитный,2015,7 из 18,213,хорошее,раздельный,несколько балконов или лоджий,,полностью,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",3 м,паркинг,Хайвил Астана,блокиратор,паркет,бронированная,да,нет,через TV кабель,681573392,specialist,5,51.125608393567,71.468126099426,Almaty_r-n,Baytursynova,1,230000000
кирпичный,2022,,35.6,,совмещенный,,,,,3 м,,СОЗАК,,,,,,,671971578,complex,1,51.138057025172,71.467113383067,Almaty_r-n,Tauelsizdik,34/12,13528000
кирпичный,2022,3 из 9,78,черновая отделка,раздельный,,Не интересует,,,,паркинг,,,,металлическая,,нет,,681351910,owner,3,51.113807046155,71.513534931408,,Nazhmedinova,17,25500000
монолитный,1985,3 из 5,46.2,среднее,совмещенный,балкон,Не интересует,,,,,,,,,,нет,,681897392,company,2,51.161732,71.444119,r-n_Baykonur,Tarhana,,22000000
кирпичный,2022,3 из 9,40.17,хорошее,совмещенный,лоджия,Не интересует,,"домофон, видеонаблюдение",2.7 м,,Бадана,есть возможность подключения,ламинат,металлическая,да,нет,через TV кабель,680488687,owner,1,51.122268,71.511716,Almaty_r-n,Igisheva_18-Korday,105,16500000
монолитный,2022,10 из 12,61.8,,совмещенный,лоджия,Не интересует,,,2.85 м,паркинг,,,,металлическая,да,нет,,681668984,specialist,2,51.116827,71.521788,Almaty_r-n,Baytursynova,A_51,26300000
,2008,4 из 5,63.1,хорошее,раздельный,лоджия,,частично,"домофон, видеонаблюдение",,,,есть возможность подключения,паркет,металлическая,да,нет,ADSL,665925582,owner,2,51.195125,71.389547,Saryarka_r-n,Kүlyash_Bayseyіtova,,24500000
кирпичный,2006,3 из 16,40,хорошее,совмещенный,лоджия,Не интересует,,домофон,2 м,рядом охраняемая стоянка,Апато Тауэр,,ламинат,металлическая,да,нет,,681702532,company,2,51.14728,71.481193,Almaty_r-n,Maylina,29,19500000
монолитный,2022,4 из 12,65,,,,,,,3 м,паркинг,SOUL PARK,,,,,нет,,681904195,specialist,2,51.138064,71.371509,Esilyskiy_r-n,Ilyyasa_Omarova,,31000000
панельный,2007,7 из 10,72,среднее,раздельный,лоджия,Не интересует,,"домофон, видеонаблюдение",3 м,рядом охраняемая стоянка,13 магистраль,нет,линолеум,металлическая,да,нет,проводной,679473081,owner,2,51.138612,71.471626,Almaty_r-n,B__Momyshuly,,30000000
кирпичный,2022,5 из 9,39.38,среднее,совмещенный,,Не интересует,,"видеонаблюдение, видеодомофон",3 м,,Akbulak Premium,,,бронированная,да,нет,,678139437,owner,1,51.144325,71.458978,Almaty_r-n,Sharly_degoly,22,22000000
кирпичный,2018,7 из 10,45.6,хорошее,совмещенный,лоджия,,частично,"домофон, кодовый замок, видеонаблюдение",,паркинг,,есть возможность подключения,ламинат,металлическая,да,нет,проводной,680894493,specialist,1,51.119473,71.506382,Almaty_r-n,Ahmeta_Baytursynova,43/3,20900000
монолитный,2016,4 из 13,88,,совмещенный,,,полностью,,3 м,,Зам Зам,,ламинат,,,нет,,680386084,specialist,3,51.121162855031,71.39672968546,Esilyskiy_r-n,Abiken_Bekturov,7,46000000
,2011,5 из 9,100,,раздельный,несколько балконов или лоджий,Возможен обмен,полностью,домофон,2.7 м,рядом охраняемая стоянка,,отдельный,ламинат,металлическая,да,нет,проводной,680116957,owner,4,51.182948,71.379019,Saryarka_r-n,ul_K_Bayseitova,122,32000000
кирпичный,2022,3 из 3,49.9,черновая отделка,совмещенный,,Не интересует,,,2.7 м,рядом охраняемая стоянка,Астана,,,,,нет,,677733307,owner,2,51.128026,71.284435,Esilyskiy_r-n,E_901-3,13,15000000
кирпичный,2022,1 из 4,48.79,черновая отделка,совмещенный,,,,"домофон, видеонаблюдение",2.8 м,,Ainabulaq,,,металлическая,,нет,,681005122,company,1,51.074647239714,71.43452747676,Esilyskiy_r-n,Mәңgіlіk_el,20/1,15612800
монолитный,2016,18,50,среднее,,,Не интересует,,,2.7 м,,Магистральный 3,,,,,нет,,679372153,owner,1,51.138951,71.472659,Almaty_r-n,Bauyrzhana_Momyshuly,,21000000
кирпичный,2012,4 из 6,36,хорошее,совмещенный,балкон,,полностью,"домофон, видеонаблюдение",2.8 м,,,отдельный,ламинат,металлическая,да,нет,ADSL,681065269,company,1,51.17593,71.383223,Saryarka_r-n,187-ya_ulitsa,,14900000
,2008,6 из 9,99,хорошее,2 с/у и более,,Не интересует,,,2.7 м,паркинг,Градокомплекс-3,,,,,нет,,681884773,owner,3,51.117595803814,71.420843817032,Esilyskiy_r-n,Sauran,12/1,41500000
монолитный,2009,3 из 4,103,хорошее,,,Не интересует,,,3 м,паркинг,Ак Орда,,,,,нет,,681739603,specialist,2,51.143870020051,71.415752578323,Esilyskiy_r-n,Kabanbay_batyra,,54000000
кирпичный,1978,5 из 6,60,,,,,,,,,,,,,,нет,,681737428,specialist,3,51.189785,71.421132,Saryarka_r-n,prospekt_Respubliki,78,22000000
кирпичный,2000,6 из 10,49,,,,,,видеодомофон,3 м,паркинг,Варшава,,,,,нет,,681612662,owner,2,51.104137,71.435334,Esilyskiy_r-n,Alihana_Bokeyhanova,11/1,29900000
монолитный,2019,8 из 9,100,хорошее,2 с/у и более,лоджия,Не интересует,,"консьерж, видеонаблюдение, видеодомофон",3 м,паркинг,Австрийский квартал,есть возможность подключения,ламинат,бронированная,да,нет,через TV кабель,681805172,specialist,3,51.116154020865,71.458962722813,Almaty_r-n,Tynybaeva,,120000000
кирпичный,2022,2 из 12,53,черновая отделка,раздельный,балкон и лоджия,Возможен обмен,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, консьерж",3 м,паркинг,,,,бронированная,да,нет,,675708969,specialist,1,51.162059,71.404917,Saryarka_r-n,Kenesary,6,24500000
панельный,2022,7 из 22,35.2,,совмещенный,лоджия,Возможен обмен,,домофон,2.8 м,паркинг,Алтын Шар 2,,ламинат,металлическая,,нет,,681568498,owner,1,51.120120793032,71.397829055786,Esilyskiy_r-n,Bekturova,4/6,18000000
кирпичный,2008,8 из 14,78,хорошее,2 с/у и более,лоджия,,частично,"домофон, видеонаблюдение, консьерж",2.8 м,паркинг,Олимп палас,есть возможность подключения,ламинат,металлическая,да,нет,проводной,674894237,company,2,51.114995076676,71.428000554442,Esilyskiy_r-n,Turkestan,8,35000000
монолитный,2011,1 из 23,170,хорошее,2 с/у и более,,,без мебели,"решетки на окнах, охрана, сигнализация, видеонаблюдение, видеодомофон",3.1 м,,На Водно-зелёном бульваре,отдельный,ламинат,бронированная,,нет,оптика,681750637,owner,4,51.130691780951,71.42521535934,Esilyskiy_r-n,Dinmuhammed_Kunaev,12,85000000
кирпичный,2021,8 из 11,33,хорошее,совмещенный,,Не интересует,,,2.7 м,паркинг,,,линолеум,металлическая,,нет,,681638003,owner,1,51.140624,71.470916,Almaty_r-n,Tauelsizdik,34/10,16000000
кирпичный,1975,6 из 9,43.6,среднее,совмещенный,балкон,,частично,"домофон, видеонаблюдение",2.5 м,рядом охраняемая стоянка,,есть возможность подключения,ламинат,бронированная,да,нет,ADSL,679117403,specialist,2,51.169289,71.437688,r-n_Baykonur,Abaya,A,20000000
монолитный,2021,13 из 16,70,,,,Не интересует,,,3 м,паркинг,Sat City,,,,,нет,,679454985,owner,2,51.131307047355,71.377814482383,Esilyskiy_r-n,E-753,2,38000000
,2012,6 из 9,59,хорошее,,,,,,,,,,,,,нет,,679710265,specialist,2,51.127060041625,71.502989910314,Almaty_r-n,K__Azerbaev,4,24600000
монолитный,2019,6 из 10,50,хорошее,,балкон,Не интересует,,,3 м,рядом охраняемая стоянка,Apple City,,,,да,нет,,681895007,company,2,51.087586011104,71.42876353873,Esilyskiy_r-n,Bokeyhana,25,30000000
монолитный,2013,13 из 14,25,хорошее,совмещенный,балкон,Не интересует,,домофон,2.6 м,паркинг,Тумар,,,,да,нет,,681402896,owner,1,51.116856412074,71.429218360444,Esilyskiy_r-n,Turkestan,4,15200000
монолитный,2021,9 из 10,58,хорошее,совмещенный,,,полностью,"домофон, видеонаблюдение, видеодомофон",2.8 м,паркинг,Alatau City,отдельный,ламинат,металлическая,,нет,ADSL,681758781,company,2,51.146376,71.354504,Esilyskiy_r-n,Kayyma_Muhamedhanova,47,24500000
монолитный,2018,2 из 12,39,,,,,,,2.8 м,,Aq-Didar,,,,,нет,,680500814,specialist,1,51.116233,71.388622,Esilyskiy_r-n,E-102_ul,11/2,17000000
панельный,1965,4 из 4,31.4,,совмещенный,балкон,Не интересует,,,,,,,,металлическая,да,нет,проводной,675418559,owner,1,51.176464404295,71.420884383109,Saryarka_r-n,Bogembay_Batyra,50,13500000
